meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url
164,Attorney Rice,Mexican,Snack,Vegan,313,67.9,83.1,47.7,25.1,42.1,144,51,402,Roasted,22,13,1.1,0,https://example.com/images/meal_164.jpg
165,Meet Soup,Chinese,Breakfast,Keto,379,48.6,120.7,56.0,19.5,18.5,151,60,248,Baked,7,51,3.4,0,https://example.com/images/meal_165.jpg
166,Lead Stew,Chinese,Lunch,Balanced,634,12.6,61.2,2.6,0.9,26.0,2407,41,149,Baked,53,31,2.0,0,https://example.com/images/meal_166.jpg
167,Prove Rice,Mediterranean,Lunch,Paleo,595,6.0,31.4,51.6,14.2,31.9,2266,138,182,Steamed,50,68,3.7,0,https://example.com/images/meal_167.jpg
168,Father Sandwich,Japanese,Dinner,Low-Carb,165,47.1,130.5,30.0,17.3,31.2,1825,255,170,Boiled,8,113,3.5,0,https://example.com/images/meal_168.jpg
169,Other Soup,Thai,Lunch,Vegan,693,40.7,73.6,32.0,25.1,26.4,2121,241,258,Steamed,27,63,4.8,0,https://example.com/images/meal_169.jpg
170,During Sandwich,Thai,Snack,Paleo,633,57.1,136.0,32.5,6.6,9.4,2360,197,104,Raw,6,118,1.7,0,https://example.com/images/meal_170.jpg
171,Rather Sandwich,Indian,Lunch,Balanced,103,45.9,137.2,17.5,15.2,47.0,1230,144,202,Roasted,58,119,3.1,0,https://example.com/images/meal_171.jpg
172,Yet Rice,Chinese,Lunch,Paleo,321,49.9,32.5,40.8,18.4,40.1,1477,192,274,Raw,58,85,2.9,0,https://example.com/images/meal_172.jpg
173,Thing Rice,American,Breakfast,Balanced,363,6.5,44.9,39.8,12.8,41.6,2452,191,210,Boiled,27,90,1.1,0,https://example.com/images/meal_173.jpg
174,Air Stew,Mediterranean,Dinner,Balanced,981,51.3,73.4,15.9,26.0,44.0,465,144,190,Raw,41,78,3.6,0,https://example.com/images/meal_174.jpg
175,Challenge Curry,Italian,Breakfast,Paleo,633,79.1,84.7,51.7,2.4,45.6,2014,293,248,Baked,11,54,3.3,0,https://example.com/images/meal_175.jpg
176,Beautiful Rice,Mexican,Lunch,Paleo,213,21.0,42.0,53.7,1.1,2.9,813,213,158,Boiled,47,44,4.9,0,https://example.com/images/meal_176.jpg
177,Easy Wrap,American,Breakfast,Low-Carb,1049,76.8,135.3,57.0,25.4,17.7,2440,282,328,Steamed,35,73,4.0,0,https://example.com/images/meal_177.jpg
178,Candidate Curry,Mexican,Dinner,Vegetarian,674,73.8,98.1,13.8,3.3,34.3,1204,15,177,Grilled,55,31,4.0,0,https://example.com/images/meal_178.jpg
179,Glass Salad,Mediterranean,Dinner,Low-Carb,881,21.0,20.7,13.9,12.5,36.8,2177,282,398,Baked,9,35,4.1,0,https://example.com/images/meal_179.jpg
180,Official Stew,Mediterranean,Lunch,Balanced,598,56.9,85.0,6.9,28.2,43.1,838,128,437,Grilled,26,54,2.0,0,https://example.com/images/meal_180.jpg
181,Nation Stew,Chinese,Dinner,Low-Carb,385,67.8,16.8,44.9,27.4,21.5,2137,210,196,Steamed,28,36,3.8,0,https://example.com/images/meal_181.jpg
182,Challenge Sandwich,Mediterranean,Snack,Paleo,343,59.4,139.4,17.5,20.3,43.1,692,172,376,Grilled,16,75,2.1,0,https://example.com/images/meal_182.jpg
183,Professional Wrap,Japanese,Dinner,Paleo,1116,36.8,102.7,13.2,26.3,5.4,1106,179,423,Roasted,42,32,4.9,0,https://example.com/images/meal_183.jpg
184,Reduce Soup,Chinese,Breakfast,Vegetarian,685,30.5,140.4,59.0,28.5,18.4,1180,180,200,Roasted,45,38,4.2,0,https://example.com/images/meal_184.jpg
185,Recent Rice,Mediterranean,Snack,Vegetarian,918,37.3,15.2,9.2,18.1,16.9,283,150,122,Grilled,11,91,1.1,0,https://example.com/images/meal_185.jpg
186,Give Pasta,Mediterranean,Snack,Vegan,672,25.2,126.3,2.3,5.5,1.4,821,163,231,Steamed,54,51,2.2,1,https://example.com/images/meal_186.jpg
187,Your Pasta,Italian,Lunch,Vegan,671,56.1,88.1,15.9,16.0,43.3,50,290,354,Grilled,55,41,2.9,0,https://example.com/images/meal_187.jpg
188,Sound Stew,Chinese,Snack,Vegetarian,941,52.8,50.8,51.8,23.0,1.0,2451,184,351,Roasted,17,35,4.9,0,https://example.com/images/meal_188.jpg
189,Later Stew,American,Breakfast,Low-Carb,1094,73.6,2.5,0.6,13.1,35.7,2279,145,437,Roasted,7,71,4.1,0,https://example.com/images/meal_189.jpg
190,Pull Sandwich,Japanese,Lunch,Low-Carb,331,31.6,43.5,46.8,2.5,8.0,1242,140,217,Boiled,46,15,1.8,0,https://example.com/images/meal_190.jpg
191,Just Stew,American,Lunch,Balanced,1004,43.1,110.8,47.9,9.6,46.9,172,61,188,Raw,41,84,4.7,0,https://example.com/images/meal_191.jpg
192,Add Wrap,Indian,Breakfast,Vegan,444,45.0,29.1,17.7,28.3,10.5,103,37,446,Roasted,51,37,1.6,1,https://example.com/images/meal_192.jpg
193,Decide Salad,American,Dinner,Low-Carb,703,64.9,43.2,18.8,6.8,0.0,138,114,386,Baked,42,60,1.2,0,https://example.com/images/meal_193.jpg
194,Mrs Wrap,Thai,Lunch,Low-Carb,390,67.6,146.2,27.8,13.5,41.1,2433,238,460,Grilled,56,16,4.1,0,https://example.com/images/meal_194.jpg
195,Forget Soup,Indian,Lunch,Vegan,259,48.4,109.2,22.8,28.9,24.1,102,18,153,Roasted,50,95,4.2,0,https://example.com/images/meal_195.jpg
196,Purpose Sandwich,Mediterranean,Lunch,Balanced,327,17.1,33.5,20.4,5.4,48.2,96,47,246,Baked,45,40,1.5,0,https://example.com/images/meal_196.jpg
197,Left Soup,Chinese,Lunch,Low-Carb,752,22.1,21.4,29.2,11.0,1.1,2065,203,177,Roasted,13,53,1.4,0,https://example.com/images/meal_197.jpg
198,Nearly Curry,Japanese,Snack,Low-Carb,688,58.3,16.1,4.1,24.5,12.0,2166,207,405,Boiled,51,108,2.3,1,https://example.com/images/meal_198.jpg
199,When Wrap,American,Lunch,Low-Carb,305,47.1,87.2,37.4,0.4,26.5,830,259,237,Boiled,27,47,3.4,0,https://example.com/images/meal_199.jpg
200,Single Salad,Mediterranean,Snack,Keto,367,51.0,89.7,13.8,22.9,46.5,425,240,416,Steamed,13,18,4.0,0,https://example.com/images/meal_200.jpg
201,Rate Stew,Italian,Lunch,Keto,1156,56.7,45.5,33.5,21.9,13.7,1096,31,139,Roasted,42,98,3.1,0,https://example.com/images/meal_201.jpg
202,Watch Salad,Italian,Breakfast,Balanced,555,44.2,67.3,8.0,0.2,39.5,2039,175,270,Boiled,11,52,3.6,0,https://example.com/images/meal_202.jpg
203,Drop Stew,Italian,Dinner,Low-Carb,1001,73.7,74.9,47.2,23.8,7.1,808,245,204,Steamed,11,45,1.2,0,https://example.com/images/meal_203.jpg
204,Writer Rice,Mexican,Snack,Balanced,922,16.5,92.7,50.0,21.0,39.0,892,273,245,Steamed,58,113,2.0,0,https://example.com/images/meal_204.jpg
205,Majority Wrap,American,Breakfast,Balanced,826,77.3,69.7,36.5,15.7,7.9,2205,224,208,Roasted,10,73,3.6,0,https://example.com/images/meal_205.jpg
206,Whole Stew,Mexican,Dinner,Vegan,1076,46.1,128.0,44.1,25.4,7.4,1235,184,437,Roasted,7,112,1.8,0,https://example.com/images/meal_206.jpg
207,Help Salad,Mexican,Dinner,Paleo,356,8.8,62.5,47.0,16.1,10.7,664,52,402,Roasted,11,93,2.8,0,https://example.com/images/meal_207.jpg
208,Amount Stew,Mediterranean,Snack,Vegetarian,596,58.5,87.5,49.5,10.4,7.2,779,297,379,Grilled,38,59,4.0,0,https://example.com/images/meal_208.jpg
209,In Salad,Indian,Dinner,Vegetarian,640,53.8,92.8,11.3,1.9,14.6,1803,79,246,Fried,23,62,2.0,1,https://example.com/images/meal_209.jpg
210,Police Wrap,Thai,Lunch,Keto,644,58.8,22.0,10.7,12.5,47.1,1744,78,427,Fried,18,13,3.4,0,https://example.com/images/meal_210.jpg
211,Bill Stew,Indian,Dinner,Keto,582,70.9,63.2,59.2,2.6,12.1,1803,288,330,Boiled,32,7,4.5,0,https://example.com/images/meal_211.jpg
212,Discussion Pasta,Indian,Dinner,Paleo,176,41.7,144.7,44.5,18.5,16.1,1581,81,236,Steamed,53,85,1.2,0,https://example.com/images/meal_212.jpg
213,Per Curry,Japanese,Lunch,Low-Carb,777,77.7,48.7,52.8,3.8,18.8,1866,293,188,Grilled,59,53,3.8,0,https://example.com/images/meal_213.jpg
214,Size Sandwich,Chinese,Snack,Vegetarian,881,29.6,90.7,51.1,19.1,41.4,568,104,381,Roasted,27,119,3.7,0,https://example.com/images/meal_214.jpg
215,Begin Curry,Indian,Lunch,Keto,301,10.5,140.1,12.7,23.0,0.1,1441,145,172,Steamed,19,86,4.0,1,https://example.com/images/meal_215.jpg
216,Themselves Rice,American,Dinner,Balanced,649,63.5,122.1,14.4,0.8,34.0,638,241,219,Steamed,15,49,3.5,0,https://example.com/images/meal_216.jpg
217,Pattern Soup,Thai,Lunch,Keto,654,71.1,123.5,30.2,16.8,19.2,313,49,430,Boiled,31,31,4.7,0,https://example.com/images/meal_217.jpg
218,Stop Salad,Mediterranean,Dinner,Vegan,346,77.4,3.4,26.6,20.2,35.0,1945,105,421,Steamed,18,25,1.5,0,https://example.com/images/meal_218.jpg
219,Control Sandwich,Mediterranean,Dinner,Low-Carb,294,60.3,150.0,9.0,22.3,33.4,1052,222,464,Roasted,23,45,4.4,0,https://example.com/images/meal_219.jpg
220,Third Salad,Mexican,Snack,Keto,751,26.1,125.4,45.5,9.8,46.7,1976,252,164,Raw,20,63,2.8,0,https://example.com/images/meal_220.jpg
221,Start Wrap,Thai,Dinner,Low-Carb,151,13.3,94.9,1.1,16.7,18.9,1902,202,335,Raw,24,102,1.3,1,https://example.com/images/meal_221.jpg
222,Sound Wrap,American,Snack,Low-Carb,790,41.5,35.5,20.3,8.5,8.2,2180,13,332,Raw,9,51,3.7,0,https://example.com/images/meal_222.jpg
223,Suggest Salad,Italian,Dinner,Keto,819,63.1,141.4,27.5,2.6,5.6,903,125,399,Raw,58,95,4.0,0,https://example.com/images/meal_223.jpg
224,Night Wrap,Italian,Breakfast,Keto,700,42.1,149.8,40.5,16.2,0.3,2319,229,238,Baked,27,9,3.3,0,https://example.com/images/meal_224.jpg
225,Red Rice,Japanese,Snack,Keto,1087,15.4,142.3,31.4,2.0,0.7,428,263,253,Baked,46,17,4.4,0,https://example.com/images/meal_225.jpg
226,Early Pasta,Mediterranean,Breakfast,Balanced,504,7.4,74.7,12.3,22.1,48.5,2189,122,307,Baked,40,108,3.9,0,https://example.com/images/meal_226.jpg
227,Give Stew,Mexican,Breakfast,Keto,1181,74.7,80.2,42.8,12.0,24.2,1440,296,423,Steamed,13,58,4.2,0,https://example.com/images/meal_227.jpg
228,Continue Wrap,Mediterranean,Breakfast,Vegan,876,38.7,88.2,30.2,7.9,31.2,1698,287,120,Fried,16,110,1.3,0,https://example.com/images/meal_228.jpg
229,Fact Curry,Chinese,Dinner,Vegetarian,721,50.5,149.8,42.5,3.8,34.3,1729,169,303,Fried,26,25,3.2,0,https://example.com/images/meal_229.jpg
230,Clear Salad,Japanese,Dinner,Vegetarian,384,40.1,107.0,32.6,17.2,44.9,2414,27,238,Fried,50,95,4.8,0,https://example.com/images/meal_230.jpg
231,Exist Salad,Italian,Dinner,Low-Carb,815,54.2,58.0,6.9,25.8,7.6,2480,74,143,Baked,8,7,2.6,0,https://example.com/images/meal_231.jpg
232,Thank Soup,Mediterranean,Lunch,Vegetarian,1063,7.9,11.4,40.0,12.4,27.4,218,188,320,Baked,54,93,2.8,0,https://example.com/images/meal_232.jpg
233,Or Curry,Thai,Breakfast,Vegan,736,77.7,139.1,34.6,13.7,8.8,1675,202,217,Baked,16,43,4.7,0,https://example.com/images/meal_233.jpg
234,Heavy Salad,American,Lunch,Balanced,957,19.5,80.8,32.4,25.3,32.0,1812,44,316,Fried,52,111,2.9,0,https://example.com/images/meal_234.jpg
235,Including Stew,Italian,Snack,Vegetarian,674,21.7,126.6,31.9,29.2,18.7,1920,121,266,Grilled,46,39,3.6,0,https://example.com/images/meal_235.jpg
236,Clearly Salad,Mexican,Breakfast,Vegetarian,607,58.2,105.9,47.6,21.5,43.4,2054,227,443,Steamed,26,85,1.9,0,https://example.com/images/meal_236.jpg
237,Career Sandwich,Thai,Snack,Paleo,225,55.6,61.1,39.8,29.8,17.6,322,193,271,Steamed,10,46,3.2,0,https://example.com/images/meal_237.jpg
238,Popular Sandwich,Chinese,Snack,Vegan,845,77.4,27.3,59.1,5.9,48.9,2305,53,111,Fried,47,70,1.9,0,https://example.com/images/meal_238.jpg
239,Forget Sandwich,American,Dinner,Vegetarian,518,50.2,64.2,50.5,9.3,19.9,2156,92,450,Boiled,45,54,2.4,0,https://example.com/images/meal_239.jpg
240,Identify Sandwich,Chinese,Snack,Low-Carb,819,33.8,75.3,16.1,5.7,36.9,1842,85,483,Raw,25,52,1.2,0,https://example.com/images/meal_240.jpg
241,Value Salad,Indian,Breakfast,Vegan,319,65.2,139.8,25.8,19.5,49.0,2267,30,326,Grilled,23,38,2.5,0,https://example.com/images/meal_241.jpg
242,Officer Sandwich,Chinese,Snack,Vegetarian,931,46.6,129.4,59.3,27.6,46.1,374,83,162,Boiled,33,77,2.0,0,https://example.com/images/meal_242.jpg
243,Dinner Soup,Mexican,Breakfast,Balanced,140,37.2,132.3,26.5,17.2,16.2,1231,266,369,Grilled,8,112,1.5,0,https://example.com/images/meal_243.jpg
244,Present Pasta,Thai,Snack,Balanced,187,59.2,29.7,18.2,19.3,34.0,2180,33,124,Grilled,51,106,1.1,0,https://example.com/images/meal_244.jpg
245,Box Sandwich,American,Snack,Keto,229,72.8,79.5,57.8,23.9,40.1,1292,210,127,Grilled,35,12,1.2,0,https://example.com/images/meal_245.jpg
246,Choose Wrap,Chinese,Lunch,Vegan,1032,37.1,115.7,37.7,6.6,41.8,2087,284,173,Grilled,39,106,4.7,0,https://example.com/images/meal_246.jpg
247,Method Stew,Chinese,Dinner,Vegan,122,14.6,110.3,8.9,3.2,3.0,869,169,148,Roasted,9,31,4.1,1,https://example.com/images/meal_247.jpg
248,Outside Sandwich,Mediterranean,Lunch,Vegetarian,485,6.9,41.9,34.0,0.6,31.0,266,269,466,Boiled,39,93,4.8,0,https://example.com/images/meal_248.jpg
249,Worker Stew,Japanese,Snack,Keto,1003,70.3,51.4,32.1,8.2,42.5,1867,61,467,Grilled,11,76,3.0,0,https://example.com/images/meal_249.jpg
250,Democratic Sandwich,Chinese,Dinner,Paleo,1197,11.8,76.1,33.7,17.7,47.9,2073,71,121,Fried,20,83,3.8,0,https://example.com/images/meal_250.jpg
251,Support Salad,Chinese,Breakfast,Keto,788,49.0,49.8,6.1,3.0,3.9,690,70,463,Boiled,58,63,2.2,0,https://example.com/images/meal_251.jpg
252,North Rice,Indian,Breakfast,Vegan,393,35.4,148.6,6.3,3.4,19.9,713,66,430,Baked,10,16,4.3,1,https://example.com/images/meal_252.jpg
253,Him Curry,Mediterranean,Snack,Vegan,836,9.5,73.6,19.7,7.9,47.0,1537,16,137,Roasted,10,8,4.6,0,https://example.com/images/meal_253.jpg
254,Manager Curry,Japanese,Breakfast,Keto,734,15.6,17.1,3.3,28.8,20.1,1858,7,494,Boiled,10,97,3.5,0,https://example.com/images/meal_254.jpg
255,Public Wrap,Thai,Dinner,Low-Carb,454,16.8,48.4,24.5,27.7,35.8,956,200,400,Baked,29,45,4.4,0,https://example.com/images/meal_255.jpg
256,Major Stew,Italian,Dinner,Paleo,867,8.1,121.5,25.3,20.0,16.3,220,138,153,Fried,28,69,1.6,0,https://example.com/images/meal_256.jpg
257,Them Rice,Italian,Breakfast,Keto,554,48.4,65.7,25.5,25.1,9.0,2079,64,189,Fried,45,30,2.3,0,https://example.com/images/meal_257.jpg
258,Support Stew,Chinese,Breakfast,Vegetarian,651,39.0,94.8,49.1,13.7,19.5,611,76,167,Boiled,21,104,3.3,0,https://example.com/images/meal_258.jpg
259,Ground Sandwich,Japanese,Lunch,Low-Carb,571,10.8,50.3,33.1,26.8,41.9,2057,223,458,Fried,43,59,3.7,0,https://example.com/images/meal_259.jpg
260,Not Curry,American,Dinner,Vegan,236,69.4,110.4,16.1,24.0,49.2,2242,227,196,Raw,18,109,2.2,0,https://example.com/images/meal_260.jpg
261,Daughter Salad,Chinese,Lunch,Vegan,580,54.1,124.4,49.0,17.8,34.9,1577,182,430,Roasted,16,81,2.2,0,https://example.com/images/meal_261.jpg
262,Coach Salad,Mediterranean,Breakfast,Vegan,1200,43.3,111.5,16.8,28.6,3.2,747,110,401,Steamed,36,38,3.5,0,https://example.com/images/meal_262.jpg
263,Tv Rice,Italian,Lunch,Vegan,938,57.2,95.4,16.1,19.5,0.5,323,131,220,Steamed,55,67,1.4,0,https://example.com/images/meal_263.jpg
264,Nothing Sandwich,Thai,Snack,Keto,166,44.0,56.7,57.2,12.2,21.5,2373,44,211,Boiled,33,113,4.1,0,https://example.com/images/meal_264.jpg
265,Sell Rice,Indian,Lunch,Keto,1139,20.7,80.6,42.6,15.0,0.0,886,40,232,Fried,26,116,3.5,0,https://example.com/images/meal_265.jpg
266,Apply Salad,Mediterranean,Breakfast,Low-Carb,659,60.5,80.6,7.3,24.9,44.4,1202,18,295,Fried,8,17,4.9,0,https://example.com/images/meal_266.jpg
267,Determine Soup,Mediterranean,Lunch,Vegetarian,1053,12.7,66.6,12.1,24.7,26.9,1480,184,387,Fried,21,55,1.9,0,https://example.com/images/meal_267.jpg
268,Explain Wrap,Chinese,Dinner,Low-Carb,758,25.0,100.7,35.9,1.0,4.2,2329,215,310,Boiled,40,82,1.2,0,https://example.com/images/meal_268.jpg
269,Pull Sandwich,Mexican,Lunch,Keto,223,42.4,48.8,22.7,26.2,18.4,2171,62,441,Boiled,15,55,3.3,1,https://example.com/images/meal_269.jpg
270,Rest Rice,American,Breakfast,Low-Carb,148,15.8,58.4,29.4,13.5,11.8,1504,159,398,Steamed,30,27,3.9,0,https://example.com/images/meal_270.jpg
271,Parent Curry,American,Dinner,Vegan,1119,66.8,113.0,22.4,18.9,11.3,620,9,235,Grilled,33,74,1.6,0,https://example.com/images/meal_271.jpg
272,Threat Pasta,Indian,Snack,Vegetarian,1142,7.7,39.2,30.4,23.6,44.9,1115,183,454,Steamed,18,62,2.8,0,https://example.com/images/meal_272.jpg
273,Theory Rice,Mexican,Snack,Paleo,239,77.6,51.1,58.1,0.4,34.5,1457,76,242,Baked,27,82,3.0,0,https://example.com/images/meal_273.jpg
274,Business Curry,Italian,Breakfast,Vegan,1096,45.7,15.9,56.1,24.9,21.7,1742,14,150,Fried,11,45,1.8,0,https://example.com/images/meal_274.jpg
275,Congress Stew,Mexican,Lunch,Keto,396,44.3,63.0,15.1,13.6,47.5,1203,171,217,Fried,12,14,4.6,0,https://example.com/images/meal_275.jpg
276,Effort Sandwich,Italian,Breakfast,Vegetarian,1008,16.6,93.6,43.0,3.7,40.8,1596,57,106,Raw,7,14,3.0,0,https://example.com/images/meal_276.jpg
277,Likely Curry,Mediterranean,Snack,Paleo,409,49.8,29.0,30.1,14.3,37.9,2167,92,370,Grilled,53,41,4.1,0,https://example.com/images/meal_277.jpg
278,Lawyer Pasta,Mediterranean,Breakfast,Vegetarian,172,63.3,42.4,47.8,5.6,21.6,2038,60,258,Steamed,45,43,3.8,0,https://example.com/images/meal_278.jpg
279,Argue Sandwich,Indian,Breakfast,Low-Carb,882,44.2,6.7,15.5,10.4,15.9,2408,234,473,Raw,25,25,1.6,0,https://example.com/images/meal_279.jpg
280,Foreign Stew,Mediterranean,Dinner,Low-Carb,682,51.5,62.6,28.9,8.7,39.0,1804,221,341,Fried,54,61,4.4,0,https://example.com/images/meal_280.jpg
281,Do Pasta,American,Breakfast,Balanced,1007,10.7,51.9,43.9,6.5,4.0,2358,293,275,Steamed,23,90,4.1,0,https://example.com/images/meal_281.jpg
282,Everybody Soup,Indian,Breakfast,Balanced,646,68.0,17.4,21.5,2.5,46.9,1439,67,423,Fried,55,13,4.0,0,https://example.com/images/meal_282.jpg
283,Break Pasta,American,Snack,Balanced,503,36.3,34.6,2.4,20.3,24.1,1922,79,348,Roasted,23,21,1.1,0,https://example.com/images/meal_283.jpg
284,So Soup,American,Snack,Paleo,920,12.6,52.0,11.7,11.4,4.3,1229,7,443,Fried,26,82,4.8,0,https://example.com/images/meal_284.jpg
285,Develop Wrap,Italian,Snack,Keto,1022,43.8,29.7,29.8,19.9,30.7,95,108,161,Steamed,7,69,2.9,0,https://example.com/images/meal_285.jpg
286,Begin Sandwich,Indian,Dinner,Low-Carb,354,33.9,38.7,6.7,1.1,34.7,1688,298,336,Roasted,7,40,1.8,0,https://example.com/images/meal_286.jpg
287,Else Stew,Mediterranean,Lunch,Vegetarian,1024,5.5,29.3,16.6,2.4,43.1,1038,265,100,Steamed,13,116,4.9,0,https://example.com/images/meal_287.jpg
288,Try Rice,Indian,Breakfast,Low-Carb,407,78.2,17.3,44.9,24.9,35.7,443,95,308,Fried,48,39,4.3,0,https://example.com/images/meal_288.jpg
289,Southern Stew,Italian,Lunch,Keto,828,30.2,126.6,13.9,14.6,9.6,120,7,313,Fried,27,104,4.9,0,https://example.com/images/meal_289.jpg
290,Open Soup,American,Lunch,Low-Carb,277,60.2,45.5,2.9,13.8,16.7,590,232,239,Boiled,60,75,3.0,1,https://example.com/images/meal_290.jpg
291,Month Sandwich,Italian,Dinner,Vegan,161,45.4,128.4,49.8,7.1,25.6,2499,89,164,Raw,10,52,1.7,0,https://example.com/images/meal_291.jpg
292,Drug Sandwich,Japanese,Snack,Balanced,574,21.2,42.1,29.3,26.6,27.9,952,159,153,Roasted,10,18,1.3,0,https://example.com/images/meal_292.jpg
293,Stuff Wrap,Mediterranean,Lunch,Vegan,736,62.3,20.8,54.9,20.7,0.2,540,255,428,Fried,57,68,3.4,0,https://example.com/images/meal_293.jpg
294,Southern Pasta,American,Dinner,Balanced,837,75.7,0.7,51.8,4.5,29.0,1737,140,486,Boiled,54,111,4.2,0,https://example.com/images/meal_294.jpg
295,Particular Rice,Mexican,Snack,Vegan,955,59.8,100.4,36.3,29.5,6.7,2426,247,100,Steamed,60,50,1.9,0,https://example.com/images/meal_295.jpg
296,Pick Pasta,American,Snack,Vegan,383,70.3,39.8,41.7,27.9,10.8,1599,137,127,Steamed,45,31,3.4,0,https://example.com/images/meal_296.jpg
297,Old Wrap,Mediterranean,Lunch,Keto,961,28.4,63.0,54.7,2.4,7.6,425,208,346,Boiled,15,44,4.1,0,https://example.com/images/meal_297.jpg
298,Level Soup,Mediterranean,Lunch,Balanced,558,15.5,33.9,45.9,7.0,15.4,424,199,371,Grilled,46,56,2.7,0,https://example.com/images/meal_298.jpg
299,Decision Pasta,Mediterranean,Dinner,Vegetarian,195,10.6,72.8,19.3,7.5,5.6,60,183,270,Roasted,37,67,3.5,1,https://example.com/images/meal_299.jpg
300,Remain Stew,Thai,Lunch,Balanced,428,35.7,74.9,55.2,6.5,20.1,414,70,360,Baked,41,112,4.2,0,https://example.com/images/meal_300.jpg
301,Doctor Stew,Mexican,Snack,Low-Carb,613,12.9,83.8,37.9,2.9,20.1,839,121,241,Raw,48,111,1.2,0,https://example.com/images/meal_301.jpg
302,Green Wrap,Chinese,Snack,Vegetarian,667,7.6,70.5,46.9,7.0,24.6,809,27,299,Roasted,58,97,4.6,0,https://example.com/images/meal_302.jpg
303,White Rice,Italian,Snack,Low-Carb,229,10.3,21.3,42.3,8.6,37.3,1418,127,486,Steamed,13,34,5.0,0,https://example.com/images/meal_303.jpg
304,Carry Salad,Mediterranean,Breakfast,Vegetarian,800,62.0,114.1,42.3,17.0,3.6,1935,217,195,Steamed,55,10,1.2,0,https://example.com/images/meal_304.jpg
305,Attention Wrap,Indian,Lunch,Vegan,245,62.6,144.9,28.7,13.5,44.4,1941,185,470,Boiled,56,50,4.1,0,https://example.com/images/meal_305.jpg
306,Character Soup,Mexican,Breakfast,Balanced,468,20.7,108.4,48.3,6.6,40.3,1840,166,335,Boiled,48,59,1.1,0,https://example.com/images/meal_306.jpg
307,Develop Pasta,American,Breakfast,Low-Carb,373,62.6,1.2,11.8,24.3,31.5,2187,137,273,Fried,8,31,2.5,0,https://example.com/images/meal_307.jpg
308,Term Salad,Thai,Dinner,Keto,607,21.7,39.8,13.9,6.2,14.5,1880,224,347,Roasted,57,80,4.6,1,https://example.com/images/meal_308.jpg
309,Follow Sandwich,Italian,Snack,Low-Carb,983,78.5,5.1,6.2,10.9,38.7,642,77,417,Fried,35,11,3.5,0,https://example.com/images/meal_309.jpg
310,Drug Soup,Japanese,Lunch,Keto,614,59.8,36.9,13.3,14.8,12.7,2233,54,287,Steamed,52,45,3.8,1,https://example.com/images/meal_310.jpg
311,Relate Sandwich,Thai,Dinner,Balanced,548,14.1,89.1,40.7,9.9,28.9,1379,204,380,Roasted,58,7,3.6,0,https://example.com/images/meal_311.jpg
312,These Salad,Mexican,Breakfast,Low-Carb,1041,38.8,39.7,31.3,27.7,16.3,2221,219,324,Steamed,17,84,3.3,0,https://example.com/images/meal_312.jpg
313,Build Sandwich,Mexican,Breakfast,Low-Carb,998,6.0,48.0,28.5,27.1,38.1,1353,146,437,Fried,22,67,3.5,0,https://example.com/images/meal_313.jpg
314,Line Salad,Indian,Breakfast,Paleo,688,73.4,125.7,20.7,7.9,22.6,801,90,389,Fried,6,37,4.8,0,https://example.com/images/meal_314.jpg
315,Yourself Salad,Italian,Dinner,Low-Carb,765,46.1,46.1,42.3,27.8,32.3,1742,31,278,Steamed,20,91,2.9,0,https://example.com/images/meal_315.jpg
316,Sing Salad,Chinese,Lunch,Vegetarian,711,42.7,84.4,14.7,19.0,14.7,159,120,452,Steamed,53,81,4.9,0,https://example.com/images/meal_316.jpg
317,Economy Salad,Mexican,Snack,Vegetarian,351,67.5,63.8,31.4,5.1,5.7,842,292,376,Roasted,36,53,2.1,0,https://example.com/images/meal_317.jpg
318,Maintain Soup,Italian,Lunch,Keto,943,35.5,137.7,4.6,23.5,28.5,690,69,486,Fried,28,104,5.0,0,https://example.com/images/meal_318.jpg
319,Share Salad,Mexican,Breakfast,Paleo,396,43.6,87.5,27.3,1.0,20.2,1127,23,335,Steamed,38,69,2.9,0,https://example.com/images/meal_319.jpg
320,Serious Rice,Chinese,Breakfast,Balanced,461,55.6,116.0,14.7,0.1,9.5,1314,179,218,Roasted,38,19,1.8,1,https://example.com/images/meal_320.jpg
321,Mention Sandwich,Indian,Breakfast,Paleo,191,24.5,20.3,34.5,20.8,9.8,1106,200,449,Grilled,9,113,4.2,0,https://example.com/images/meal_321.jpg
322,Land Salad,Japanese,Snack,Keto,888,13.8,110.9,48.4,25.0,25.3,753,234,140,Raw,17,64,4.4,0,https://example.com/images/meal_322.jpg
